keyword,tweet,username,creation date
Global warming,@CarolineLucas The heads of the aviation authorities are the ones climate change activists should target not the people just trying to go to work *KEEP THE PUBLIC ON SIDE CAMPAIGN *,gordon fricker,2019-10-08 12:14:09
Climate change,"@replicant88 @Reuters @GretaThunberg Or maybe the resistance to Climate Change hysteria is based on the premise that the protesters are border line insane .
By the way ,your child ""oracle "" has diagnosed mental disorders ,using her for this nonsense amounts to child abuse.",THE BUNTZ#,2019-10-08 12:14:09
Climate change,Why Nigeria must lead on climate change – UNDP https://t.co/3ES5ycwp6a https://t.co/8ZE24zQZhj,EnviroNews,2019-10-08 12:14:05
Climate change,"Weird Week in Football: Chocolate dips, spilled chips, and climate change activists https://t.co/jorq9f6W8W https://t.co/BC6KUbbR4z",theScore FC,2019-10-08 12:14:04
Climate change,"Weird Week in Football: Chocolate dips, spilled chips, and climate change activists https://t.co/Gr1WG3brnP https://t.co/abYCZgbfFT",theScore EPL,2019-10-08 12:14:04
Climate change,"They fight climate change and demand the West handicaps their people and their economies while whole sale avoiding challenging the Chinese, the worst polluters in the world.

Go protest in China. Go shutdown their main roadway.

See how that goes you fuckwits.",Jim Mason,2019-10-08 12:14:00
Climate change,"@patrickcherry @WT1951 @Drury7Drury He may not be a climate change denier! But you are clearly  climate change moron!

The world's climate has constantly changed since Earth started revolving around the Sun!

However man is causing a major problem through over population, high pollution etc!",James Coe,2019-10-08 12:13:57
Global warming,watching a hiho kids video and they asked kids what they think the future is going to look like and most of their answers are centred on climate change,what would you like to hear my love,2019-10-08 12:13:56
Climate change,"News Station FIRES Reporter For Questioning Vaccines, Global Warming - https://t.co/0kWy1uni00",Sue McCoy⭐⭐⭐,2019-10-08 12:13:52
Climate change,Broward student suspended for handing out climate change fliers. He can’t attend prom now https://t.co/3DfVMDPqe8,#AmericanPrankster,2019-10-08 12:13:41
Climate change,"@sishal_y_mor @cveganforever @RebelsAnimal @hilltopgina @ukmav @joelle47019650 I'm thinking the agriculture industry has more of an agenda. What are all these many, many different scientist around the world gaining by giving the facts about climate change? Often to governments who won't listen",Glenn farrar,2019-10-08 12:13:41
Climate change,"Delhi Chief Minister @ArvindKejriwal will not be able to attend the C-40 Climate Summit in Denmark as the Ministry of External Affairs refused political clearance to his visit.
#ClimateChange 

https://t.co/oqvz7HYWBy",Outlook Magazine,2019-10-08 12:13:41
Climate change,Oyster reefs are making a comeback–by protecting coasts from the ravages of climate change https://t.co/u8M8YBUPFm,Carbonwolf Energy,2019-10-08 12:13:39
Climate change,The Next ‘Climate Change: The Facts’ book — Towards a new theory of climate https://t.co/nSIQlMGgrq,Carolus Magnus,2019-10-08 12:13:25
Global warming,"@TulsiGabbard Climate Change is Fake, but nothings wrong with taking care of the earth... But not with additional Taxes or Regulations.... Donate your money or start a business with your own money or loan if you believe in it so much.",News for Thinkers,2019-10-08 12:13:25
Climate change,Climate Charge = People Change 😜 https://t.co/4TmnDiJD9Y,Tara Blue Mountains,2019-10-08 12:13:22
Climate change,"@theGCF is a new fund that helps developing countries to reduce their greenhouse gas #emissions and adapt to climate change with far greater efficiency. 

@UNFCCC 
 #ClimateChange #ClimateAction #ClimateChangeIsReal 

https://t.co/G2LRYGNaWw",The European,2019-10-08 12:13:16
Climate change,@mgn53 @Dana_TFSJ @washingtonpost Control the healthcare use climate change to control the production of goods that sounds an awful lot like the democrat agenda so who’s the real facists in this country,norman laflash,2019-10-08 12:13:14
Global warming,"My new post: a chat with the donors who founded the Emergency Climate Fund, meant to direct money in relatively small increments to a wide range of nonviolent climate protest groups. Are left philanthropists coming around on the need for street activism? https://t.co/Pwc61YxekN",David Roberts,2019-10-08 12:13:12
Climate change,"Finance Minister Paschal Donohoe has said today's burget is one ""without precedent"", managing national services with the risks of Brexit and climate change.

Follow #Budget2020 LIVE here: https://t.co/Dhg5Pn0zPA https://t.co/6XYK18QMbP",Irish Examiner,2019-10-08 12:13:11
Climate change,Climate Change Protester Chains Himself to a Car and Cries Because His Kids Are 'Very Frightened of Their Future'.  If he was my father I’d be afraid too! https://t.co/1o6KtU6656,Judi Salimbene,2019-10-08 12:13:10
Climate change,"*Using e-bike 
*public transportation
*Buying local
*Recycling plastic, paper
*reducing one time use plastic products
*Plant a small garden in my house

These are the things I implemented to fight climate change.

Suggest me more practical ideas.

#ClimateChange",Rohat Kharvari (House of Foxes),2019-10-08 12:13:04
Climate change,"@Vic_Rollison @knarfnamduh We need as many people as possible with us. After reading the replies I'm now wondering how insulting, mocking &amp; making assumptions regarding people's frustrations (that you don't know their reasons for) helps us to get more people on board with climate change action?",Claire Eyles,2019-10-08 12:13:03
Climate change,Global Warming will save Billions every four years. Why? Four words: No more Winter Olympics. #ClimateChange #GlobalWarming,Denial Bot 6000,2019-10-08 12:13:01
Climate change,"@parkamonkeyjohn @alexrob72373622 @BBCNews I suggest you take this FREE course on the science of climate change from climate scientist Michael E Mann, who has spent twenty years of his life fighting the lies and obfuscation of the fossil fuel industry.

https://t.co/PicFxyo66I",🌑Scowlin Munkeh,2019-10-08 12:12:58
Climate change,@XR_Amsterdam STOP FUNDING THE CLIMATE CHANGE,Vinnie!🏳️‍🌈💎 STOP FUNDING THE CLIMATE CHANGE,2019-10-08 12:12:57
Global warming,@catturd2 Tell them carbohydrates are causing climate change.,Daniel C. Jenkins,2019-10-08 12:12:55
Global warming,@MattyWTF1 Alright we need to fix climate change,h,2019-10-08 12:12:55
Climate change,"No, Capitalism Doesn’t Threaten Humanity https://t.co/YN88NyqmsR via @IERenergy",Libertarian Populism,2019-10-08 12:12:52
Global warming,@metromorning It’s a once in a generation (lifetime?) issue - climate change!,Paul Cameron,2019-10-08 12:12:50
Climate change,@gmbutts And wow you guys couldn’t answer the Canadian people. How does black face get to climate change. 🤦‍♂️ we are not dumb @gmbutts,brandt skriver,2019-10-08 12:12:46
Climate change,The fact this can happen in such a built up area in the capital makes me scared for how well we will deal with the major effects of climate change. https://t.co/kyHMHHVMJc,Lunar James,2019-10-08 12:12:43
Climate change,"@ashkLD84 Bro honestly loool.
Some next type of natural disaster.
I blame global warming 🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️",Picture This *Phonte Voice*,2019-10-08 12:12:39
Climate change,"@leeroyjenkins57 @alicialewisKARE @kare11 Yes, by all means research the 3% of scientists that don’t believe in climate change and treat the argument as balanced.",Sean Tubridy,2019-10-08 12:12:36
Climate change,"@tintinplod @Linsleyhowell @mariekeguy @bobjohno @cocklewoman @MetPoliceEvents You’re completely delusional if you think chilling and doing nothing would change things. If there hadn’t been so many strikes over the past year or so, can you honestly tell me that there would be as many people involved in climate + ? Delusional",Will Francis,2019-10-08 12:12:33
Global warming,Bundle up! Thunderstorm Snow in the Northeast!  Could use some of that good old Global Warming!,Donald Trump Parody Bot,2019-10-08 12:12:33
Climate change,@AndrewHolnessJM Many fail to realize that the states who are contributing less to this climate change are the ones most being affected. Sadly we can prevent Climate change but we can slow it down. It’s not just a 1 man thing but a collective effort and we all need to take a stand!,Cristina Edwards,2019-10-08 12:12:30
Climate change,"@DavePee @liam345 Cool beans - In 2013 the IPCC provided more clarity about the role of human activities in climate change when it released its Fifth Assessment Report. It is categorical in its conclusion: climate change is real and human activities are the main cause.

https://t.co/cMMxLQ0AXK",Chris Spray ⓥ,2019-10-08 12:12:23
Climate change,Let's hope they  become extinct soon.  Genuine  climate change  says https://t.co/Ii7UiRV4gc,Olly Good 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🔉🔉🔊,2019-10-08 12:12:22
Climate change,What about if renewable energy to help with religious conflicts in climate change affected areas in Nepal  ...,showerthoughtsbot,2019-10-08 12:12:21
Climate change,@CNBC Changing “global warming” to “climate change” was brilliant. Now there is no way to be wrong.,dm,2019-10-08 12:12:21
Climate change,@MailOnline i'd like to see Extinction Rebellion try to hold a protest about asteroids causing climate change . .,Gabi,2019-10-08 12:12:16
Climate change,"'Sorry, this is an emergency': Climate protesters block streets around the world - Reuters

Really?

#ClimateHysteria  https://t.co/NYnBq9fyNR",Amazing Adornments,2019-10-08 12:12:15
Climate change,Over 300 arrests as London 'climate-change' activists vow more protests... https://t.co/4qZnnc6AbG,Drudge Report Feed,2019-10-08 12:12:12
Climate change,Fat Cats Don't Care How Many People Will Die Because Of Climate Change. https://t.co/OqJ7BW9qs6,Tomthunkit™,2019-10-08 12:12:11
Global warming,"#politicslive yet again a discussion about #ExtinctionRebellion &amp; climate change gets hijacked &amp; turned into an a accusation of them blocking emergency vehicles with flashing lights. What is with these idiots like @nigelmp , do u think they are blocking emergency vehicles ?",David Or #IndyRef2,2019-10-08 12:12:11
Climate change,"@MissCarizmo yes, yes. Ofcourse. I'm just saying that he is most likely to be among those who deny climate change, because systems change might  threatens the livelihoods of people he speaks on behalf.",Mpho A. Ndaba,2019-10-08 12:12:08
Global warming,Despite Brexit and global warming? https://t.co/ujo3hOeaWj,richardstuartphilips,2019-10-08 12:12:05
Global warming,A climate change ‘laboratory’ may come to Governors Island https://t.co/1o7c7vyhMi,ReneAbdo,2019-10-08 12:12:02
Climate change,when you think your dog is barking at nothing he's actually barking at climate change,lonely otter,2019-10-08 12:12:02
Climate change,@StefyBull @theRealEnzoMac It's fucking embarrassing. These people don't give a damn about climate change. They are just some bums living of the very people they are stopping working,Rhys,2019-10-08 12:12:02
Global warming,"Douglas Murray is a climate science denier.
""… Despite the childish certainty these extremists promote, the science of climate change is deeply contested.""
Look at this pseudo-intellectual dimwit https://t.co/0CKZVpg6uy",k,2019-10-08 12:12:01
Climate change,"♻️🚛 “The need to limit greenhouse gas emissions and contain the threat of global warming, while at the same time restrict the release of pollutants have become priority for a majority of states in the international system.”
New #IAICommentary 👉 https://t.co/CH9toTobnh https://t.co/5c5d8B4Vlh",IAI,2019-10-08 12:12:01
